itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate,audittype
60950,DASH MAGIC SOFT - AQUA FRESH AFTER WASH FABRIC CONDITIONER 800 ML PLBOT,29,FABRIC CONDITIONER,MULTICHEMI INTERNATIONAL LTD,DASH,PLBOT,UNSPECIFIED,,800,ML,800.00 ML,202311,1
60951,VENDOL ROYAL BABY ROSE-JESMIN MOISTURISING SOAP SILKY AND SOFT 90 GM CDBOX + SAVE RS 35,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL ROYAL BABY,CDBOX,JASMINE / ROSE,,90,GM,90.00 GM,202311,1
60952,VENDOL ROYAL BABY SANDUN-SEPALIKA MOISTURISHING SOAP SILKY & SOFT 90 GM CDBOX + SAVE RS 35,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL ROYAL BABY,CDBOX,SANDUN-SEPALIKA,,90,GM,90.00 GM,202311,1
60953,VENDOL ORIGINAL VOLIN GOLD SOAP 80 GM CDBOX,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL VOLIN,CDBOX,HERBAL,,80,GM,80.00 GM,202311,1
60954,RUHUNU MAHAWELI JELLY YOGHURT 80 ML PLCUP,17,YOGHURT,RUHUNU MAHAWELI MILK PRODUCT,RUHUNU MAHAWELI,PLCUP,JELLY,,80,ML,80.00 ML,202311,1
60955,BAKES SMASH - MILK SHORTIES 175 GM PLPCH (MM FOODS),6,BISCUITS,MM FOODS (PVT) LTD,BAKES SMASH,PLPCH,,,175,GM,175.00 GM,202311,1
60956,EDINBOROUGH BAKING POWDER 50 GM PLBOT,35,CAKE INGREDIENTS,EDINBOROUGH PRODUCTS,EDINBOROUGH,PLBOT,,,50,GM,50.00 GM,202311,1
60957,ROYAL BANANA FLAVOUR 28 ML GBT,35,CAKE INGREDIENTS,ROYAL INDUSTRIES,ROYAL BANANA,GBT,BANANA,,28,ML,28.00 ML,202311,1
60958,RASARCO ROSE FOOD FLAVOUR 200 ML PBT,35,CAKE INGREDIENTS,CEYLON ESSENCE & BEVERAGE CO. (PVT) LTD,RASARCO ROSE,PBT,ROSE,,200,ML,200.00 ML,202311,1
60959,SAMPATH (SAMPATH SPIC) CHILLI PIECES 1000 GM PLPCH,28,COOKING AIDS,SAMPATH SPICES PRODUCTS,SAMPATH,PLPCH,CHILLI FLAKES,,1000,GM,1000.00 GM,202311,1
60960,LION STRAWBERRY DELIGHT RICH IN QUALITY CAKE 300 GM CDBOX,7,CAKE,MALWATTE SWEETS,LION,CDBOX,,,300,GM,300.00 GM,202311,1
60961,DERMA PRO - NANO SILVER - TRIPLE LASER NIGHT CREAM 50 GM CDBOX,19,CREAMS & LOTIONS,4 EVER SKIN NATURALS (PVT) LTD,DERMA PRO,CDBOX,UNSPECIFIED,,50,GM,50.00 GM,202311,1
60962,DERMA PRO - NANO SILVER - TRIPLE LASER DAY CREAM 50 GM CDBOX,19,CREAMS & LOTIONS,4 EVER SKIN NATURALS (PVT) LTD,DERMA PRO,CDBOX,UNSPECIFIED,,50,GM,50.00 GM,202311,1
60963,SAMPATH (SAMPATH SPIC) CHILLI POWDER 1000 GM PLPCH,28,COOKING AIDS,SAMPATH SPICES PRODUCTS,SAMPATH,PLPCH,CHILLI POWDER,,1000,GM,1000.00 GM,202311,1
60964,SUNSILK LUSCIOUSLY THICK & LONG KERATIN YOGHURT CONDITIONER WITH COCONUT OIL-YOGHURT PROTEIN-KERATIN ACTIV INFUSION 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,SUNSILK,PLBOT,,,180,ML,180.00 ML,202311,1
60965,ENCHANTEUR (IMPORTED) CHARMING SATIN SMOOTH ALOEVERA & OLIVE BUTTER PERFUMED BODY LOTION 500 ML PLBOT,19,CREAMS & LOTIONS,IMPORTED,ENCHANTEUR,PLBOT,ALOEVERA & OLIVE,,500,ML,500.00 ML,202311,1
60966,CROWN APPLE FLAVOUR PEPPERMINT (SINGLES) 1 GM - 1 NO (CROWN SWEETY PRO.),11,SUGAR CONFECTIONERY,CROWN SWEETY PRODUCTS PVT LTD,CROWN,,,,1,NO,1.00 NO,202311,1
60967,LIZBURY MILKY CHOX 5.5 GM FLWRP,8,MILK CHOCOLATES,LIZBURY CONFECTIONERIES PVT LTD,LIZBURY,FLWRP,OTHER SHAPES,,5.5,GM,5.50 GM,202311,1
60968,ROYAL MARRIAGE - EAU DE PARFUM NATURAL SPRAY VAPORISATEUR 22 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,ROYAL MARRIAGE,CDBOX,,,22,ML,22.00 ML,202311,1
60969,BN PINK APPLE NATURAL SPRAY VAPORISATEUR 50 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,BN,CDBOX,,,50,ML,50.00 ML,202311,1
60970,DELMEGE CURRY FLAVOUR SOYA MEAT 90 GM PLPCH,10,SOYA MEAT,DELMEGE DISTRIBUTOR LTD,DELMEGE,PLPCH,CURRY,,90,GM,90.00 GM,202311,1
60972,MAGAM CUTTLE FISH FLAVOUR 50 GM PLPCH (N LION GROUP),10,SOYA MEAT,N LION GROUP,MAGAM,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,202311,1
60973,MAGAM CHICKEN FLAVOUR 50 GM PLPCH (N LION GROUP),10,SOYA MEAT,N LION GROUP,MAGAM,PLPCH,CHICKEN,,50,GM,50.00 GM,202311,1
60974,SUPIPI GAM KUKUL MAS FLAVOURED SOYA MEAT 40 GM PLPCH,10,SOYA MEAT,SUPIPI INDUSTRIES,SUPIPI,PLPCH,COUNTRY CHICKEN,,40,GM,40.00 GM,202311,1
60976,HIGHLAND MILK POWDER WITH REDUCED FAT 400 GM CDBOX,9,MILK POWDER,MILCO (PVT) LTD,HIGHLAND REDUCED FAT,CDBOX,,,400,GM,400.00 GM,202311,1
60977,DETTOL COOL UP TO 5°C ANTIBACTERIAL COOLING SENSATION SOAP 100 GM EWRPK,13,TOILET SOAP,RECKITT BENCKISER (LANKA) LTD,DETTOL,EWRPK,UNSPECIFIED,,100,GM,100.00 GM,202311,1
60978,KHOMBA BABY SOAP WITH COCONUT MILK AND ALOVERA CDBOX (70*2) 140 GM + SAVE RS 30,13,TOILET SOAP,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,CDBOX,COCONUT MILK & ALOVERA,,140,GM,140.00 GM,202311,1
60979,CLOSE UP EVERFRESH RED HOT TRIPLE FRESH FORMULA 120 GM CDBOX + SAVE RS 50,27,TOOTHPASTE,UNILEVER SRI LANKA LTD,CLOSE UP,CDBOX,,,120,GM,120.00 GM,202311,1
60980,SUPER FINE TEA 100 GM PLPCH,12,TEA,SUPER FINE TRADERS,SUPER FINE,PLPCH,,,100,GM,100.00 GM,202311,1
60981,SUPER FINE TEA 250 GM PLPCH,12,TEA,SUPER FINE TRADERS,SUPER FINE,PLPCH,,,250,GM,250.00 GM,202311,1
60982,ATASO - DRAWING BOOK (A4) 120 PGS - 1 NO,39,STATIONERY,ATASO BOOKS MANUFACTURING COMPANY,ATASO,,120,A4,1,NO,1.00 NO,202311,1
60983,LEED - CRAFT GLUE - GENERAL PURPOSE ADHESIVE (BINDER GLUE) 50 GM PLBOT,39,STATIONERY,KIDDIES & TOYS INTERNATIONAL (PVT) LTD,LEED,PLBOT,,,50,GM,50.00 GM,202311,1
60984,MANGO - (PRINT EXCEL PVT LTD) CR PRO-9 - CR BOOK (A4) 360 PGS - 1 NO,39,STATIONERY,PRINT EXCEL PVT LTD,MANGO,,360,A4,1,NO,1.00 NO,202311,1
60985,MARISS - FIXER (BINDER GLUE) 250 ML PLBOT,39,STATIONERY,JAY EM ADHESIVES,MARISS,PLBOT,,,250,ML,250.00 ML,202311,1
60986,STUDYMATE - DRAWING BOOK (A3) 20 PGS - 1 NO,39,STATIONERY,CHAMPIKA PRINTERS,STUDYMATE,,20,A3,1,NO,1.00 NO,202311,1
60987,WEERODARA - PLAIN BLANK BOOK (A5) 80 PGS - 1 NO,39,STATIONERY,WEERODARA STATIONERY (PVT) LTD,WEERODARA,,80,A5,1,NO,1.00 NO,202311,1
60988,ZERO - (IMPORTED) - 512 COLORED PENCILS - 12 COLOUR PACK - 1 NO CDBOX,39,STATIONERY,IMPORTED,ZERO,CDBOX,12,,1,NO,1.00 NO,202311,1
60989,ZERO - (IMPORTED) - COLOUR PEPS (COLOUR PENCILS) - 12 COLOUR PACK - 1 NO CDBOX,39,STATIONERY,IMPORTED,ZERO,CDBOX,12,,1,NO,1.00 NO,202311,1
60990,AXE DARK TEMPTATION - DARK CHOCOLATE SCENT DEODORANT BODY SPRAY 135 ML TIN,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,AXE,TIN,,,135,ML,135.00 ML,202311,1
60991,REBECCA LEE BABY FLORAL LOTUS & ROES EXTRACTS 70 GM * 5 (350 GM) CDBOX + SAVE RS 50,13,TOILET SOAP,ICL MARKETING,REBECCA LEE BABY,CDBOX,FLORAL,,350,GM,350.00 GM,202311,1
60992,FOGG (BARD MARKETING) - IMPRESSIO - EAU DE PERFUM 100 ML CDBOX,30,PERFUMES/COLOGNES,BARD MARKETING,FOGG,CDBOX,,,100,ML,100.00 ML,202311,1
60993,FOGG (BARD MARKETING) - XPRESSIO - EAU DE PERFUM 100 ML CDBOX,30,PERFUMES/COLOGNES,BARD MARKETING,FOGG,CDBOX,,,100,ML,100.00 ML,202311,1
60994,FRENCH MEN EAU DE PARFUM NATURAL SPRAY VAPORISATEUR 50 ML CDBOX (C.B COSMETICS),30,PERFUMES/COLOGNES,C.B COSMETICS,FRENCH MEN,CDBOX,,,50,ML,50.00 ML,202311,1
60995,VENDOL ROYAL BABY-GENTLE BABY MOISTURISING SOAP SILKY AND SOFT 90 GM CDBOX + SAVE RS 35,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL ROYAL BABY,CDBOX,MOISTURE,,90,GM,90.00 GM,202311,1
60996,YARDLEY (IMPORTED) LONDON ARTHUR BODY SPRAY FOR MEN 150 ML TIN,30,PERFUMES/COLOGNES,IMPORTED,YARDLEY,TIN,,,150,ML,150.00 ML,202311,1
60997,LAKMUTHU CHICKEN CURRY MIX NOODLES 350 GM PLPCH,24,NOODLES,LAKMUTHU FOOD PRODUCTS,LAKMUTHU,PLPCH,,BULK,350,GM,350.00 GM,202311,1
60999,REVELLO PICCOLO CHARMS SUGAR COATED MILK CHOCOLATE 45 GM PLPCH,8,MILK CHOCOLATES,CEYLON BISCUITS LIMITED,REVELLO PICCOLO,PLPCH,BUTTONS,,45,GM,45.00 GM,202311,1
61000,POND'S (USL) LIGHT MOISTURISER NON-OILY FRESH FEEL FOR SOFT & GLOWING SKIN VIT-E & GLYCERIN 24.5 GM PLTUB + SAVE RS 90,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,POND'S,PLTUB,VITAMIN E & GLYCERIN,,24.5,GM,24.5 GM,202311,1
61001,PREVENSE SKIN CARE ADVANCED GOLD THERAPY - GOLD NIGHT MOISTURISER 30 GM CDBOX,19,CREAMS & LOTIONS,BRITISH COSMETICS,PREVENSE,CDBOX,UNSPECIFIED,,30,GM,30.00 GM,202311,1
61002,VIM EXTRA + ANT-BACTERIAL WITH LIME DISHWASH LIQUID 500 ML PLBOT + SAVE RS 85,21,HOUSEHOLD CLEANERS,UNILEVER SRI LANKA LTD,VIM,PLBOT,,LIQUID,500,ML,500.00 ML,202311,1
61003,CATCH MIXED CHILLI POWDER 50 GM PLPCH,28,COOKING AIDS,GNANAM FOODS (PVT) LTD,CATCH,PLPCH,CHILLI POWDER,,50,GM,50.00 GM,202311,1
61004,RASOJA NOODLES 1000 GM PLPCH,24,NOODLES,RASOJA FOOD PRODUCTS,RASOJA,PLPCH,,BULK,1000,GM,1000.00 GM,202311,1
61005,AKURA CLASSMATE - EXERCISE BOOK (A5) 40 PGS - 1 NO,39,STATIONERY,AKURA PRINTERS-PUBLISHERS & TRADERS,AKURA CLASSMATE,,40,A5,1,NO,1.00 NO,202311,1
61006,DISSANAYAKE - CR BOOK (A4) 120 PGS - 1 NO,39,STATIONERY,DISSANAYAKE INDUSTRIES & PRINTERS (PVT) LTD,DISSANAYAKE,,120,A4,1,NO,1.00 NO,202311,1
61007,DISSANAYAKE - CR BOOK (A4) 80 PGS - 1 NO,39,STATIONERY,DISSANAYAKE INDUSTRIES & PRINTERS (PVT) LTD,DISSANAYAKE,,80,A4,1,NO,1.00 NO,202311,1
61008,DANDEX HEAD & HAIR ANTI DANDRUFF STRONG & NOURISH SHAMPOO EGG PROTEIN & SESAME OIL 80 ML PLBOT + SAVE RS 70,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,DANDEX HEAD & HAIR,PLBOT,,,80,ML,80.00 ML,202311,1
61009,GOLDEN TOUCH - MENS - PIMPLE CARE NIGHT CREAM 20 GM CDBOX (JA BEAUTY),19,CREAMS & LOTIONS,JA BEAUTY CARE (PVT) LTD,GOLDEN TOUCH,CDBOX,UNSPECIFIED,,20,GM,20.00 GM,202311,1
61010,A.V.N CURRY POWDER 50 GM PLPCH,28,COOKING AIDS,A.V.N. PRODUCTS,A.V.N,PLPCH,CURRY,,50,GM,50.00 GM,202311,1
61011,A.V.N MEAT CURRY POWDER MIXTURE 50 GM PLPCH,28,COOKING AIDS,A.V.N. PRODUCTS,A.V.N,PLPCH,MEAT CURRY,,50,GM,50.00 GM,202311,1
61012,A.V.N PEPPER POWDER 50 GM PLPCH,28,COOKING AIDS,A.V.N. PRODUCTS,A.V.N,PLPCH,PEPPER,,50,GM,50.00 GM,202311,1
61013,DANDEX HEAD & HAIR ANTI DANDRUFF STRONG & NOURISH SHAMPOO EGG PROTEIN & SESAME OIL 80 ML PLBOT + SAVE RS 50,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,DANDEX HEAD & HAIR,PLBOT,,,80,ML,80.00 ML,202311,1
61014,CHOICE SPECIAL BIRIYANI MIX 70 GM CDBOX,28,COOKING AIDS,CHOICE FOODS HOLDINGS PVT LTD,CHOICE FOODS,CDBOX,RICE SEASONING,,70,GM,70.00 GM,202311,1
61015,KHOMBA BABY FLORAL - KOHOMBA WITH RATHMAL AND ROSE WATER BABY COLONGE 100 ML CDBOX + SAVE RS 50,30,PERFUMES/COLOGNES,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,CDBOX,,,100,ML,100.00 ML,202311,1
61016,CREST PEPPER POWDER 100 GM PLPCH,28,COOKING AIDS,L.D.S MARKETING,CREST,PLPCH,PEPPER,,100,GM,100.00 GM,202311,1
61017,CREST PEPPER POWDER 20 GM PLPCH,28,COOKING AIDS,L.D.S MARKETING,CREST,PLPCH,PEPPER,,20,GM,20.00 GM,202311,1
61018,DIL TURMERIC POWDER 100 GM PLPCH,28,COOKING AIDS,DIL FOODS,DIL,PLPCH,TURMERIC,,100,GM,100.00 GM,202311,1
61019,LITHOMATE - 1/2 INCH SINGLE RULE BOOK (A5) 80 PGS - 1 NO,39,STATIONERY,LITHO MARKETING,LITHOMATE,,80,A5,1,NO,1.00 NO,202311,1
61020,KUMARIKA SOFT & SHINE HAIR THERAPY SHAMPOO AVOCADO OIL & SHEA BUTTER 80 ML PLBOT + FREE PRASARA 100% AUTHENTIC VENIVEL MANCHADI WITH PRASARA EXTRACT SOAP 100 GM CDBOX,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,KUMARIKA,PLBOT,,,80,ML,80.00 ML,202311,1
61021,MA'S KITCHEN ROAST SEASONING 50 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,OTHER,,50,GM,50.00 GM,202311,1
61022,MA'S KITCHEN COLOMBO CHICKEN CURRY PASTE 60 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,MEAT CURRY,,60,GM,60.00 GM,202311,1
61023,STAR LIGHT WITH OXI ACTION 4 IN 1 LAVENDER & PEACH DETERGENT POWDER 1000 GM PLPCH,15,WASHING POWDER,STAR HOLDINGS INTERNATIONAL,STAR LIGHT,PLPCH,LAVENDER & PEACH,,1000,GM,1000.00 GM,202311,1
61024,MA'S KITCHEN GARAM MASALA 60 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,OTHER,,60,GM,60.00 GM,202311,1
61025,MA'S KITCHEN MIXED SPICE 60 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,OTHER,,60,GM,60.00 GM,202311,1
61026,MA'S KITCHEN SRI LANKAN HOT CURRY PASTE 60 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,CURRY,,60,GM,60.00 GM,202311,1
61027,MA'S KITCHEN THAI GREEN CURRY PASTE 60 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,CURRY,,60,GM,60.00 GM,202311,1
61028,MA'S KITCHEN THAI RED CURRY PASTE 60 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,CURRY,,60,GM,60.00 GM,202311,1
61029,MA'S KITCHEN SRI LANKA BLACK PORK CURRY PASTE 75 GM CDBOX,28,COOKING AIDS,MA'S TROPICAL FOOD PROCESSING,MA'S,CDBOX,MEAT CURRY,,75,GM,75.00 GM,202311,1
61030,MALIBAN MELKO FULL CREAM MILK POWDER 400 GM CDBOX + SAVE RS 190,9,MILK POWDER,MALIBAN MILK PRODUCT (PVT) LTD,MELKO,CDBOX,,,400,GM,400.00 GM,202311,1
61031,COSMO HERBS HIBISCUS MOISTURISING BEAUTY SOAP 100 GM EWRPK + SAVE RS 25,13,TOILET SOAP,4 EVER SKIN NATURALS (PVT) LTD,COSMO HERBS,EWRPK,HIBISCUS,,100,GM,100.00 GM,202311,1
61032,DETTOL COOL UP TO 5°C ANTIBACTERIAL COOLING SENSATION SOAP 280 GM (70 GM*4) EWRPK + BUY 3 GET 1 FREE,13,TOILET SOAP,RECKITT BENCKISER (LANKA) LTD,DETTOL,EWRPK,UNSPECIFIED,,280,GM,280.00 GM,202311,1
61033,CALIN ROSE BEAUTY SOAP-MILK PROTEIN SHEA BUTTER 125 GM CDBOX,13,TOILET SOAP,DELMAR LANKA PVT LTD,CALIN,CDBOX,ROSE,,125,GM,125.00 GM,202311,1
61034,PEARS BABY PURE & GENT. BABY SOAP WITH OLIVE OIL & MOIST. CREAM CDBOX (70*5) 350 GM + SAVE RS 45 + FREE PEARS BABY ACTIVE FLORAL WITH MOISTURE CREAM SOAP CHOOTY PACK 70 GM,13,TOILET SOAP,UNILEVER SRI LANKA LTD,PEARS BABY,CDBOX,UNSPECIFIED,,420,GM,420.00 GM,202311,1
61035,LEVER AYUSH ANTI CAVITY CLOVE OIL TOOTHPASTE 120 GM CDBOX + FREE LEVER AYUSH ANTI CAVITY CLOVE OIL TOOTHPASTE 40 GM CDBOX,27,TOOTHPASTE,UNILEVER SRI LANKA LTD,LEVER AYUSH,CDBOX,,,160,GM,160.00 GM,202311,1
61036,HERB LINE - FAT BURN - SLIMMING GREEN TEA WITH SENNA LEAVES 30 TEA BAGS 60 GM CDBOX,12,TEA,HERB LINE - SRI LANKA,HERB LINE,CDBOX,,,60,GM,60.00 GM,202311,1
61037,CAMEL - (ECO STATIONERY (PVT) LTD) - OIL PASTELS - 25 COLOUR PACK - 1 NO CDBOX + FREE SCRAPING TOOL,39,STATIONERY,ECO STATIONERY (PVT) LTD,CAMEL,CDBOX,25,,1,NO,1.00 NO,202311,1
61038,LEED - 0.5 ULTRA FINE BALL POINT PEN - 1 NO,39,STATIONERY,KIDDIES & TOYS INTERNATIONAL (PVT) LTD,LEED,,,,1,NO,1.00 NO,202311,1
61039,SPEED FLASH - (BLUMINZ PVT LTD) - 4 COLOUR BALLPOINT PENS PACK - 1 NO,39,STATIONERY,BLUMINZ (PVT) LTD,SPEED FLASH,,,,1,NO,1.00 NO,202311,1
61040,BABY CHERAMY HERBAL BABY COLOGNE KOHOMBA & SANDUN 100 ML CDBOX + BABY CHERAMY POKURU WADA AND SANDUN HERBAL BABY SOAP (BUDGET PACK) 70 GM CDBOX,30,PERFUMES/COLOGNES,HEMAS MARKETING,BABY CHERAMY,CDBOX,,,100,ML,100.00 ML,202311,1
61042,PEARS BABY ACTIVE FLORAL BABY COLOGNE 100 ML CDBOX + FREE PEARS BABY ACTIVE FLORAL BABY SOAP WITH MOISTURE CREAM CHOOTY PACK 70 GM CDBOX,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,PEARS BABY,CDBOX,,,100,ML,100.00 ML,202311,1
61043,KIT KAT (IMPORTED) WAFER 28.5 GM PLPCH,8,MILK CHOCOLATES,IMPORTED,KIT KAT,PLPCH,WAFER,,28.5,GM,28.50 GM,202311,1
61045,BCLEAN DISH WASHING LIQUID ANTI BACTERIAL WITH LEMON EXTRACT 500 ML PLBOT,21,HOUSEHOLD CLEANERS,VINDYA CHEMICALS,BCLEAN,PLBOT,,LIQUID,500,ML,500.00 ML,202311,1
61046,BABY CHERAMY BABY CREAM -ALMOND EXTRACT-VIT E & MILK 100 ML PLBOT + FREE BABY CHERAMY ALMOND OIL-VITAMIN E-MILK BABY SOAP 70 GM CDBOX,19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,ALMOND,,100,ML,100.00 ML,202311,1
61047,BABY CHERAMY FLORAL BABY CREAM FLORAL EXTRACT VITAMIN E MILK 100 ML PLBOT + FREE BABY CHERAMY ALMOND OIL-VITAMIN E-MILK BABY SOAP 70 GM CDBOX,19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,FLORAL / MILK / VITAMINE E,,100,ML,100.00 ML,202311,1
61048,BABY CHERAMY BABY CREAM -ALMOND EXTRACT-VIT E & MILK 100 ML PLBOT + BABY CHERAMY GENTLY CLEANS & SOFTENS HAIR BABY SHAMPOO 100 ML PLBOT + SAVE RS 100,19,CREAMS & LOTIONS,HEMAS MARKETING,BABY CHERAMY,PLBOT,ALMOND,,100,ML,100.00 ML,202311,1
61049,BCLEAN TOILET BOWL CLEANER 500 ML PLBOT,21,HOUSEHOLD CLEANERS,VINDYA CHEMICALS,BCLEAN,PLBOT,,,500,ML,500.00 ML,202311,1
61050,ATLAS - WATER COLOUR CITY PENCIL - 1 NO,39,STATIONERY,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,,,,1,NO,1.00 NO,202311,1
61051,ATLAS - GLOW GETTER PENCIL - 1 NO,39,STATIONERY,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,,,,1,NO,1.00 NO,202311,1
61052,ATLAS - PASTEL POPS PENCIL - 1 NO,39,STATIONERY,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,,,,1,NO,1.00 NO,202311,1
61053,BAGRRY'S WHITE OATS 200 GM PLPCH,34,BREAKFAST CEREALS,STASSEN EXPORTS,BAGRRY'S WHITE OATS,PLPCH,,,200,GM,200.00 GM,202312,1
61054,AJ CHILLI POWDER 50 GM PLPCH,28,COOKING AIDS,AJ FOODS (PVT) LTD,AJ,PLPCH,CHILLI POWDER,,50,GM,50.00 GM,202312,1
61055,CHAMINDA FENUGREEK POWDER 50 GM PLPCH,28,COOKING AIDS,CHAMINDA PRODUCTS,CHAMINDA,PLPCH,OTHER,,50,GM,50.00 GM,202312,1
61056,SILK LIGHT - SUPER CLEAN LAUNDRY SOAP (LEMON) 110 GM EWRPK,16,WASHING SOAP,SHAM LIGHT INDUSTRIES,SILK LIGHT,EWRPK,LEMON,,110,GM,110.00 GM,202312,1
61057,BABY CHERAMY BABY LAUNDRY WASH POWDER IMPROVED FORMULA WITH SUPERIOR CLEANING 400 GM CDBOX,15,WASHING POWDER,HEMAS MARKETING,BABY CHERAMY,CDBOX,CORE,,400,GM,400.00 GM,202312,1
61058,NILMINI - ROSE WASHING POWDER 1000 GM PLPCH,15,WASHING POWDER,NILMINI PRODUCTS,NILMINI,PLPCH,ROSE,,1000,GM,1000.00 GM,202312,1
61059,NILMINI - ROSE WASHING POWDER 500 GM PLPCH,15,WASHING POWDER,NILMINI PRODUCTS,NILMINI,PLPCH,ROSE,,500,GM,500.00 GM,202312,1
61060,LAOJEE BROOKE BOND TEA 50 GM PLPCH + SAVE RS 25,12,TEA,UNILEVER LIPTON CEYLON LTD,LIPTON LAOJEE,PLPCH,,,50,GM,50.00 GM,202312,1
61061,KASUN PURE TAMARIND CREAM 100 GM PLCUP,28,COOKING AIDS,KASUN FOOD PRODUCTS,KASUN,PLCUP,OTHER,,100,GM,100.00 GM,202312,1
61062,MR CHEF ROASTED CURRY POWDER 50 GM PLPCH,28,COOKING AIDS,MR CHEF FOOD PRODUCTS PVT LTD,MR.CHEF,PLPCH,ROASTED CURRY,,50,GM,50.00 GM,202312,1
61063,PRINCETON HIGH QUALITY TEA 50 GM PLPCH,12,TEA,DIAMOND BEST FOODS (PVT) LTD,PRINCETON,PLPCH,,,50,GM,50.00 GM,202312,1
61064,RAJAGALA MEAT CURRY POWDER 50 GM PLPCH,28,COOKING AIDS,RAJAGALA LANKA HOLDINGS (PVT) LTD,RAJAGALA,PLPCH,MEAT CURRY,,50,GM,50.00 GM,202312,1
61065,RAJAGALA PEPPER POWDER 50 GM PLPCH,28,COOKING AIDS,RAJAGALA LANKA HOLDINGS (PVT) LTD,RAJAGALA,PLPCH,PEPPER,,50,GM,50.00 GM,202312,1
61066,SPICY BIRIYANI MIX SEASONING FOR MEAT & VEGETABLE BIRIYANI 60 GM CDBOX,28,COOKING AIDS,FARMS PICK PVT LTD,SPICY,CDBOX,RICE SEASONING,,60,GM,60.00 GM,202312,1
61067,DIANA HOT CHILLI BISCUITS 1000 GM PLPCH,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA HOT CHILLI,PLPCH,,,1000,GM,1000.00 GM,202312,1
61068,NEWLINK SUPER CLEAN DISH WASHING BAR WITH POWER OF LIME 100 GM PLPCH,21,HOUSEHOLD CLEANERS,LFO HOLDINGS (PVT)LTD,NEWLINK,PLPCH,,BAR,100,GM,100.00 GM,202312,1
61069,ENCHANTEUR STUNNING STAIN SMOOTH ALOEVERA & OLIVE BUTTER PERFUMED BODY LOTION 100 ML PLBOT,19,CREAMS & LOTIONS,UTN TRADING,ENCHANTEUR,PLBOT,ALOEVERA & OLIVE,,100,ML,100.00 ML,202312,1
61070,VENDOL VOLIN ORIGINAL BEAUTY SOAP SECRET HERBAL BEAUTY OIL WITH SAFFRON 80 GM CDBOX,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL VOLIN,CDBOX,HERBAL,,80,GM,80.00 GM,202312,1
61071,VENDOL VOLIN ORIGINAL PINK BEAUTY SOAP SECRET HERBAL BEAUTY OIL WITH ARALIYA 80 GM CDBOX,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL VOLIN,CDBOX,HERBAL,,80,GM,80.00 GM,202312,1
61072,MELLOW MIDNIGHT DREAM FABRIC SOFTENER & PERFUME 40 ML PLPCH,29,FABRIC CONDITIONER,STAR HOLDINGS INTERNATIONAL,MELLOW,PLPCH,UNSPECIFIED,,40,ML,40.00 ML,202312,1
